,src,as_array,categories
384,electronic.451.jpeg,"[[[124. 172. 160.]
  [104. 155. 146.]
  [ 96. 155. 151.]
  ...
  [198. 202. 179.]
  [178. 193. 172.]
  [195. 204. 185.]]

 [[124. 172. 160.]
  [105. 156. 147.]
  [ 99. 158. 154.]
  ...
  [202. 205. 186.]
  [177. 192. 171.]
  [196. 205. 186.]]

 [[124. 172. 160.]
  [106. 157. 148.]
  [103. 162. 158.]
  ...
  [199. 201. 188.]
  [190. 205. 184.]
  [198. 207. 188.]]

 ...

 [[153. 156. 135.]
  [171. 174. 153.]
  [175. 178. 157.]
  ...
  [ 20.  21.  15.]
  [ 18.  41.  23.]
  [ 77. 109.  88.]]

 [[164. 162. 137.]
  [175. 173. 148.]
  [180. 178. 153.]
  ...
  [ 22.  23.  17.]
  [ 71.  87.  77.]
  [178. 200. 188.]]

 [[145. 143. 118.]
  [143. 141. 116.]
  [154. 152. 127.]
  ...
  [ 40.  41.  35.]
  [170. 188. 174.]
  [185. 203. 189.]]]",['electronic']
385,electronic.452.jpeg,"[[[21. 26. 30.]
  [24. 29. 33.]
  [22. 27. 31.]
  ...
  [32. 31. 37.]
  [38. 37. 43.]
  [58. 57. 63.]]

 [[21. 26. 30.]
  [24. 29. 33.]
  [22. 27. 31.]
  ...
  [34. 33. 39.]
  [42. 41. 47.]
  [57. 56. 62.]]

 [[21. 26. 30.]
  [24. 29. 33.]
  [22. 27. 31.]
  ...
  [34. 33. 39.]
  [39. 38. 44.]
  [54. 53. 59.]]

 ...

 [[27. 31. 40.]
  [21. 25. 34.]
  [17. 21. 30.]
  ...
  [31. 36. 40.]
  [36. 35. 41.]
  [48. 47. 53.]]

 [[22. 26. 35.]
  [22. 26. 35.]
  [22. 26. 35.]
  ...
  [21. 26. 30.]
  [34. 33. 39.]
  [50. 49. 55.]]

 [[22. 26. 35.]
  [22. 26. 35.]
  [22. 26. 35.]
  ...
  [23. 28. 32.]
  [32. 31. 37.]
  [58. 57. 63.]]]",['electronic']
386,electronic.454.jpeg,"[[[ 83.  46.  53.]
  [ 83.  46.  53.]
  [ 83.  46.  53.]
  ...
  [ 87.  45.  49.]
  [ 92.  50.  54.]
  [ 92.  50.  54.]]

 [[ 83.  46.  53.]
  [ 83.  46.  53.]
  [ 83.  46.  53.]
  ...
  [ 85.  43.  47.]
  [ 90.  48.  52.]
  [ 90.  48.  52.]]

 [[ 83.  46.  53.]
  [ 83.  46.  53.]
  [ 83.  46.  53.]
  ...
  [ 83.  41.  45.]
  [ 88.  46.  50.]
  [ 88.  46.  50.]]

 ...

 [[ 88.  52.  54.]
  [ 88.  52.  54.]
  [ 88.  52.  54.]
  ...
  [ 98.  50.  50.]
  [ 94.  53.  57.]
  [ 94.  53.  57.]]

 [[ 89.  57.  58.]
  [ 89.  57.  58.]
  [ 89.  57.  58.]
  ...
  [104.  66.  57.]
  [102.  69.  62.]
  [102.  69.  62.]]

 [[ 95.  63.  64.]
  [ 95.  63.  64.]
  [ 95.  63.  64.]
  ...
  [172. 137. 133.]
  [166. 138. 135.]
  [165. 137. 134.]]]",['electronic']
387,electronic.455.jpeg,"[[[157. 109. 109.]
  [153. 105. 105.]
  [152. 104. 104.]
  ...
  [240. 235. 231.]
  [247. 243. 234.]
  [253. 249. 240.]]

 [[157. 109. 109.]
  [153. 105. 105.]
  [152. 104. 104.]
  ...
  [238. 233. 229.]
  [251. 247. 238.]
  [255. 252. 243.]]

 [[157. 109. 109.]
  [153. 105. 105.]
  [152. 104. 104.]
  ...
  [255. 250. 246.]
  [255. 253. 244.]
  [255. 255. 246.]]

 ...

 [[152. 116. 118.]
  [186. 150. 152.]
  [172. 136. 138.]
  ...
  [245. 237. 224.]
  [245. 237. 224.]
  [245. 237. 224.]]

 [[177. 132. 137.]
  [177. 132. 137.]
  [174. 129. 134.]
  ...
  [245. 237. 224.]
  [245. 237. 224.]
  [245. 237. 224.]]

 [[198. 159. 162.]
  [195. 156. 159.]
  [194. 155. 158.]
  ...
  [245. 237. 224.]
  [245. 237. 224.]
  [245. 237. 224.]]]","['electronic', 'hiphop', 'pop']"
388,electronic.456.jpeg,"[[[ 82.  64.  50.]
  [ 98.  77.  58.]
  [191. 165. 142.]
  ...
  [ 85.  64.  61.]
  [ 82.  61.  58.]
  [104.  83.  80.]]

 [[ 88.  70.  60.]
  [ 71.  49.  36.]
  [148. 121. 102.]
  ...
  [ 62.  41.  38.]
  [104.  83.  80.]
  [154. 133. 130.]]

 [[ 86.  67.  63.]
  [ 82.  59.  53.]
  [110.  82.  70.]
  ...
  [ 63.  42.  39.]
  [ 55.  34.  31.]
  [ 85.  64.  61.]]

 ...

 [[122.  98.  86.]
  [174. 150. 138.]
  [197. 173. 161.]
  ...
  [ 64.  44.  35.]
  [111.  86.  79.]
  [165. 140. 133.]]

 [[119.  89.  79.]
  [156. 126. 116.]
  [181. 151. 141.]
  ...
  [ 68.  47.  44.]
  [126. 102.  90.]
  [160. 136. 124.]]

 [[129.  99.  89.]
  [109.  79.  69.]
  [130. 100.  90.]
  ...
  [ 68.  47.  44.]
  [128. 104.  92.]
  [162. 138. 126.]]]","['electronic', 'jazz', 'pop']"
389,electronic.457.jpeg,"[[[45. 44. 50.]
  [47. 46. 52.]
  [49. 48. 54.]
  ...
  [50. 43. 51.]
  [50. 43. 51.]
  [52. 45. 53.]]

 [[69. 68. 74.]
  [62. 61. 67.]
  [54. 53. 59.]
  ...
  [51. 44. 52.]
  [52. 45. 53.]
  [53. 46. 54.]]

 [[59. 58. 64.]
  [62. 61. 67.]
  [65. 64. 70.]
  ...
  [53. 46. 54.]
  [54. 47. 55.]
  [55. 48. 56.]]

 ...

 [[41. 39. 50.]
  [54. 52. 63.]
  [57. 55. 66.]
  ...
  [38. 37. 43.]
  [43. 42. 48.]
  [43. 42. 48.]]

 [[52. 51. 57.]
  [63. 62. 68.]
  [48. 47. 53.]
  ...
  [43. 36. 44.]
  [48. 41. 49.]
  [48. 41. 49.]]

 [[70. 69. 75.]
  [57. 56. 62.]
  [47. 46. 52.]
  ...
  [35. 28. 36.]
  [35. 28. 36.]
  [35. 28. 36.]]]",['electronic']
390,electronic.458.jpeg,"[[[102.  96.  74.]
  [113. 101. 113.]
  [ 96.  89.  73.]
  ...
  [200. 195. 191.]
  [234. 232. 233.]
  [255. 254. 255.]]

 [[ 76.  70.  48.]
  [135. 123. 135.]
  [ 92.  85.  69.]
  ...
  [118. 112. 112.]
  [ 63.  46.  52.]
  [ 61.  44.  50.]]

 [[ 85.  79.  57.]
  [124. 112. 124.]
  [ 61.  54.  38.]
  ...
  [109. 102. 109.]
  [ 97.  86.  90.]
  [ 91.  80.  84.]]

 ...

 [[165. 153. 115.]
  [ 43.  32.  28.]
  [ 49.  41.  56.]
  ...
  [ 78.  72.  74.]
  [ 76.  76.  78.]
  [ 84.  85.  80.]]

 [[204. 193. 171.]
  [ 75.  69.  57.]
  [ 43.  41.  42.]
  ...
  [ 81.  76.  73.]
  [ 77.  78.  72.]
  [ 78.  79.  73.]]

 [[255. 255. 237.]
  [230. 228. 216.]
  [168. 170. 165.]
  ...
  [179. 174. 168.]
  [168. 169. 163.]
  [192. 193. 187.]]]","['electronic', 'pop']"
391,electronic.459.jpeg,"[[[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]

 [[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]

 [[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]

 ...

 [[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]

 [[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]

 [[10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]
  ...
  [10. 33. 47.]
  [10. 33. 47.]
  [10. 33. 47.]]]",['electronic']
392,electronic.46.jpeg,"[[[240. 237.  60.]
  [242. 239.  62.]
  [244. 241.  64.]
  ...
  [254. 255.  87.]
  [254. 255.  87.]
  [254. 255.  87.]]

 [[240. 237.  60.]
  [242. 239.  62.]
  [244. 241.  64.]
  ...
  [254. 255.  87.]
  [254. 255.  87.]
  [254. 255.  87.]]

 [[240. 237.  60.]
  [242. 239.  62.]
  [244. 241.  64.]
  ...
  [254. 255.  87.]
  [254. 255.  87.]
  [254. 255.  87.]]

 ...

 [[239. 242.  67.]
  [241. 244.  69.]
  [242. 245.  70.]
  ...
  [254. 255.  92.]
  [255. 255.  98.]
  [255. 255.  98.]]

 [[236. 239.  64.]
  [238. 241.  66.]
  [240. 243.  68.]
  ...
  [254. 255.  92.]
  [255. 255.  98.]
  [255. 255.  98.]]

 [[236. 239.  64.]
  [238. 241.  66.]
  [240. 243.  68.]
  ...
  [254. 255.  92.]
  [255. 255.  98.]
  [255. 255.  98.]]]","['electronic', 'pop']"
393,electronic.460.jpeg,"[[[ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  ...
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]]

 [[ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  ...
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]]

 [[ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  ...
  [ 4.  8. 17.]
  [ 4.  8. 17.]
  [ 4.  8. 17.]]

 ...

 [[ 7. 21. 32.]
  [ 7. 21. 32.]
  [ 7. 21. 32.]
  ...
  [ 7. 21. 32.]
  [ 7. 21. 32.]
  [ 7. 21. 32.]]

 [[ 7. 21. 32.]
  [ 7. 21. 32.]
  [ 7. 21. 32.]
  ...
  [ 9. 23. 34.]
  [ 5. 20. 25.]
  [ 5. 20. 25.]]

 [[ 7. 21. 32.]
  [ 7. 21. 32.]
  [ 7. 21. 32.]
  ...
  [ 9. 23. 34.]
  [ 5. 20. 25.]
  [ 5. 20. 25.]]]",['electronic']
394,electronic.461.jpeg,"[[[36. 36. 36.]
  [36. 36. 36.]
  [36. 36. 36.]
  ...
  [28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]]

 [[36. 36. 36.]
  [36. 36. 36.]
  [36. 36. 36.]
  ...
  [28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]]

 [[36. 36. 36.]
  [36. 36. 36.]
  [36. 36. 36.]
  ...
  [28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]]

 ...

 [[28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]
  ...
  [26. 26. 26.]
  [26. 26. 26.]
  [26. 26. 26.]]

 [[28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]
  ...
  [26. 26. 26.]
  [26. 26. 26.]
  [26. 26. 26.]]

 [[28. 28. 28.]
  [28. 28. 28.]
  [28. 28. 28.]
  ...
  [26. 26. 26.]
  [26. 26. 26.]
  [26. 26. 26.]]]","['electronic', 'pop']"
395,electronic.462.jpeg,"[[[100.  92. 116.]
  [106.  98. 122.]
  [100.  92. 116.]
  ...
  [ 25.  25.  25.]
  [ 30.  30.  30.]
  [ 30.  30.  30.]]

 [[102.  89. 115.]
  [101.  88. 114.]
  [ 92.  79. 105.]
  ...
  [ 18.  18.  18.]
  [  9.   9.   9.]
  [  9.   9.   9.]]

 [[ 99.  79. 107.]
  [ 94.  74. 102.]
  [ 89.  69.  97.]
  ...
  [ 10.  10.  10.]
  [ 20.  20.  20.]
  [ 20.  20.  20.]]

 ...

 [[ 98.  88.  96.]
  [ 95.  85.  93.]
  [ 98.  88.  96.]
  ...
  [150. 139. 143.]
  [150. 139. 143.]
  [148. 137. 141.]]

 [[ 96.  89.  97.]
  [ 92.  85.  93.]
  [ 96.  89.  97.]
  ...
  [151. 136. 131.]
  [157. 136. 133.]
  [150. 129. 126.]]

 [[102.  96. 100.]
  [103.  97. 101.]
  [105.  99. 103.]
  ...
  [150. 135. 130.]
  [149. 128. 125.]
  [144. 123. 120.]]]",['electronic']
396,electronic.463.jpeg,"[[[166. 166. 166.]
  [166. 166. 166.]
  [166. 166. 166.]
  ...
  [202. 197. 193.]
  [200. 195. 191.]
  [200. 195. 191.]]

 [[167. 167. 167.]
  [167. 167. 167.]
  [167. 167. 167.]
  ...
  [202. 197. 193.]
  [200. 195. 191.]
  [200. 195. 191.]]

 [[169. 169. 169.]
  [169. 169. 169.]
  [169. 169. 169.]
  ...
  [202. 197. 193.]
  [200. 195. 191.]
  [200. 195. 191.]]

 ...

 [[204. 209. 213.]
  [204. 209. 213.]
  [204. 209. 213.]
  ...
  [201. 201. 201.]
  [198. 198. 198.]
  [198. 198. 198.]]

 [[202. 207. 211.]
  [202. 207. 211.]
  [202. 207. 211.]
  ...
  [198. 198. 198.]
  [198. 198. 198.]
  [198. 198. 198.]]

 [[203. 208. 212.]
  [203. 208. 212.]
  [203. 208. 212.]
  ...
  [198. 198. 198.]
  [198. 198. 198.]
  [198. 198. 198.]]]",['electronic']
397,electronic.464.jpeg,"[[[ 87.  46.  60.]
  [ 86.  47.  52.]
  [ 84.  45.  48.]
  ...
  [136. 197.  76.]
  [132. 200.  77.]
  [132. 200.  77.]]

 [[105.  49.  50.]
  [ 73.  32.  46.]
  [ 38.  18.  29.]
  ...
  [135. 196.  75.]
  [132. 200.  77.]
  [132. 200.  77.]]

 [[ 70.  57.  23.]
  [ 56.  27.  45.]
  [ 60.  23.  56.]
  ...
  [133. 194.  73.]
  [132. 200.  77.]
  [132. 200.  77.]]

 ...

 [[124. 192.  69.]
  [124. 192.  69.]
  [124. 192.  69.]
  ...
  [136. 205.  78.]
  [137. 206.  79.]
  [137. 206.  79.]]

 [[129. 190.  69.]
  [129. 190.  69.]
  [129. 190.  69.]
  ...
  [134. 203.  76.]
  [134. 203.  76.]
  [134. 203.  76.]]

 [[131. 192.  71.]
  [131. 192.  71.]
  [131. 192.  71.]
  ...
  [134. 203.  76.]
  [134. 203.  76.]
  [134. 203.  76.]]]",['electronic']
398,electronic.465.jpeg,"[[[ 22.  27.  31.]
  [ 24.  29.  33.]
  [ 25.  30.  34.]
  ...
  [ 31.  30.  36.]
  [ 34.  33.  39.]
  [ 39.  38.  44.]]

 [[ 22.  27.  31.]
  [ 24.  29.  33.]
  [ 25.  30.  34.]
  ...
  [ 31.  30.  36.]
  [ 40.  39.  45.]
  [ 44.  43.  49.]]

 [[ 22.  27.  31.]
  [ 24.  29.  33.]
  [ 25.  30.  34.]
  ...
  [ 31.  30.  36.]
  [ 33.  32.  38.]
  [ 38.  37.  43.]]

 ...

 [[ 28.  23.  19.]
  [ 25.  20.  16.]
  [ 26.  21.  17.]
  ...
  [200. 182. 160.]
  [209. 194. 153.]
  [203. 188. 147.]]

 [[ 29.  24.  20.]
  [ 29.  24.  20.]
  [ 29.  24.  20.]
  ...
  [218. 199. 184.]
  [207. 190. 164.]
  [213. 196. 170.]]

 [[ 34.  29.  25.]
  [ 34.  29.  25.]
  [ 34.  29.  25.]
  ...
  [216. 200. 184.]
  [222. 205. 179.]
  [218. 201. 175.]]]",['electronic']
399,electronic.466.jpeg,"[[[ 98. 102. 111.]
  [ 90.  94. 103.]
  [ 86.  90.  99.]
  ...
  [ 75.  74.  80.]
  [ 70.  69.  75.]
  [ 65.  64.  70.]]

 [[ 61.  65.  74.]
  [ 52.  56.  65.]
  [ 71.  75.  84.]
  ...
  [202. 202. 204.]
  [201. 201. 203.]
  [196. 196. 198.]]

 [[ 51.  55.  64.]
  [ 51.  55.  64.]
  [ 99. 103. 112.]
  ...
  [201. 202. 197.]
  [199. 200. 195.]
  [194. 195. 190.]]

 ...

 [[ 71.  75.  87.]
  [ 45.  49.  61.]
  [ 46.  50.  62.]
  ...
  [ 34.  39.  43.]
  [ 34.  35.  37.]
  [ 59.  55.  52.]]

 [[ 78.  78.  76.]
  [ 51.  50.  55.]
  [ 31.  29.  40.]
  ...
  [ 27.  27.  29.]
  [ 70.  65.  59.]
  [117. 112. 106.]]

 [[106. 106. 104.]
  [181. 180. 185.]
  [ 64.  62.  73.]
  ...
  [ 48.  49.  44.]
  [ 63.  59.  47.]
  [ 95.  91.  79.]]]","['electronic', 'pop']"
400,electronic.467.jpeg,"[[[119.  56.  25.]
  [119.  56.  25.]
  [119.  56.  25.]
  ...
  [158.  81.  75.]
  [158.  81.  75.]
  [158.  81.  75.]]

 [[119.  56.  25.]
  [119.  56.  25.]
  [119.  56.  25.]
  ...
  [158.  81.  75.]
  [158.  81.  75.]
  [158.  81.  75.]]

 [[119.  56.  25.]
  [119.  56.  25.]
  [119.  56.  25.]
  ...
  [158.  81.  75.]
  [158.  81.  75.]
  [158.  81.  75.]]

 ...

 [[247. 143. 144.]
  [245. 136. 131.]
  [228. 123. 120.]
  ...
  [213. 104.  71.]
  [239. 137.  89.]
  [241. 221. 158.]]

 [[244. 134. 135.]
  [240. 130. 131.]
  [239. 129. 130.]
  ...
  [244.  95.  52.]
  [254. 195. 151.]
  [218. 214. 189.]]

 [[250. 140. 141.]
  [246. 136. 137.]
  [245. 135. 136.]
  ...
  [255.  97.  57.]
  [255. 217. 175.]
  [225. 227. 203.]]]","['electronic', 'hiphop', 'pop']"
401,electronic.468.jpeg,"[[[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 ...

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]]",['electronic']
402,electronic.469.jpeg,"[[[176.  89.  82.]
  [171.  82.  76.]
  [164.  73.  68.]
  ...
  [210.  77.  58.]
  [208.  74.  62.]
  [208.  74.  62.]]

 [[179.  90.  84.]
  [170.  85.  78.]
  [162.  82.  73.]
  ...
  [209.  73.  59.]
  [210.  76.  64.]
  [210.  76.  64.]]

 [[167.  76.  71.]
  [151.  71.  62.]
  [187. 119. 106.]
  ...
  [208. 113.  91.]
  [212.  78.  66.]
  [212.  78.  66.]]

 ...

 [[ 91.  65.  68.]
  [ 91.  65.  68.]
  [ 91.  65.  68.]
  ...
  [122.  75.  65.]
  [129.  80.  65.]
  [129.  80.  65.]]

 [[ 96.  70.  73.]
  [ 96.  70.  73.]
  [ 96.  70.  73.]
  ...
  [118.  76.  54.]
  [131.  82.  67.]
  [125.  76.  61.]]

 [[ 94.  68.  71.]
  [ 94.  68.  71.]
  [ 94.  68.  71.]
  ...
  [156.  89.  72.]
  [131.  82.  67.]
  [125.  76.  61.]]]","['electronic', 'pop']"
403,electronic.47.jpeg,"[[[  5.  11.   9.]
  [  5.  11.   9.]
  [  5.  11.   9.]
  ...
  [ 48. 114. 192.]
  [ 51. 121. 207.]
  [ 56. 126. 212.]]

 [[  9.  15.  13.]
  [  9.  15.  13.]
  [  9.  15.  13.]
  ...
  [ 50. 116. 194.]
  [ 51. 121. 207.]
  [ 56. 126. 212.]]

 [[  8.  14.  12.]
  [  8.  14.  12.]
  [  8.  14.  12.]
  ...
  [ 52. 118. 196.]
  [ 51. 121. 207.]
  [ 56. 126. 212.]]

 ...

 [[116. 134. 118.]
  [129. 147. 131.]
  [ 99. 117. 101.]
  ...
  [100. 111.  81.]
  [101. 104.  85.]
  [ 71.  74.  55.]]

 [[123. 141. 129.]
  [128. 146. 134.]
  [ 86. 104.  92.]
  ...
  [ 87.  94.  87.]
  [ 98. 106.  93.]
  [ 73.  81.  68.]]

 [[129. 147. 135.]
  [124. 142. 130.]
  [ 68.  86.  74.]
  ...
  [124. 131. 124.]
  [104. 112.  99.]
  [120. 128. 115.]]]",['electronic']
404,electronic.470.jpeg,"[[[255. 227.  58.]
  [249. 224.  18.]
  [247. 226.   0.]
  ...
  [252. 223.   7.]
  [253. 223.  13.]
  [253. 222.  17.]]

 [[255. 231.  21.]
  [251. 230.   3.]
  [249. 227.   2.]
  ...
  [253. 231.   0.]
  [253. 224.   8.]
  [253. 223.  13.]]

 [[251. 226.  22.]
  [254. 232.  11.]
  [252. 229.  13.]
  ...
  [247. 227.  18.]
  [253. 225.   2.]
  [253. 224.   8.]]

 ...

 [[247. 227.  54.]
  [255. 230.  16.]
  [255. 244.   0.]
  ...
  [255. 255.   8.]
  [254. 233.   4.]
  [254. 233.   4.]]

 [[253. 229. 119.]
  [250. 231.  53.]
  [248. 227.  22.]
  ...
  [253. 245.  14.]
  [254. 234.   0.]
  [254. 234.   0.]]

 [[196. 181. 160.]
  [226. 212. 149.]
  [225. 209. 124.]
  ...
  [246. 235.   0.]
  [254. 234.   0.]
  [254. 233.   6.]]]","['electronic', 'rock']"
405,electronic.472.jpeg,"[[[118. 117. 131.]
  [106. 114. 125.]
  [127. 128. 148.]
  ...
  [211. 208. 225.]
  [205. 203. 214.]
  [208. 206. 217.]]

 [[104. 103. 121.]
  [124. 135. 153.]
  [ 82.  68.  81.]
  ...
  [203. 200. 217.]
  [205. 203. 214.]
  [209. 207. 218.]]

 [[113. 111. 135.]
  [ 74.  86. 112.]
  [111.  80.  86.]
  ...
  [201. 198. 215.]
  [205. 203. 214.]
  [211. 209. 220.]]

 ...

 [[ 34.  34.  34.]
  [ 35.  37.  23.]
  [ 81.  82.  74.]
  ...
  [ 32.  23.  26.]
  [ 28.  27.  22.]
  [ 29.  28.  23.]]

 [[ 45.  46.  40.]
  [ 28.  29.  23.]
  [ 35.  36.  30.]
  ...
  [ 29.  31.  18.]
  [ 84.  68.  69.]
  [ 94.  74.  76.]]

 [[ 58.  59.  53.]
  [ 44.  45.  39.]
  [ 25.  26.  20.]
  ...
  [ 73.  76.  55.]
  [ 98.  92.  70.]
  [114. 101.  82.]]]","['electronic', 'pop']"
406,electronic.473.jpeg,"[[[20. 15. 11.]
  [22. 17. 13.]
  [23. 18. 14.]
  ...
  [22. 16. 18.]
  [24. 18. 20.]
  [31. 25. 27.]]

 [[20. 15. 11.]
  [22. 17. 13.]
  [23. 18. 14.]
  ...
  [20. 14. 16.]
  [17. 11. 13.]
  [22. 16. 18.]]

 [[20. 15. 11.]
  [22. 17. 13.]
  [23. 18. 14.]
  ...
  [18. 12. 14.]
  [22. 16. 18.]
  [26. 20. 22.]]

 ...

 [[36. 31. 27.]
  [49. 44. 40.]
  [52. 47. 43.]
  ...
  [15.  9. 11.]
  [17. 11. 13.]
  [17. 11. 13.]]

 [[32. 21. 27.]
  [47. 36. 42.]
  [49. 38. 44.]
  ...
  [17. 11. 13.]
  [17. 11. 13.]
  [17. 11. 13.]]

 [[37. 23. 23.]
  [46. 32. 32.]
  [40. 26. 26.]
  ...
  [17. 11. 13.]
  [17. 11. 13.]
  [17. 11. 13.]]]","['electronic', 'pop']"
407,electronic.475.jpeg,"[[[101. 113. 103.]
  [106. 118. 108.]
  [107. 119. 109.]
  ...
  [136. 156. 131.]
  [126. 139. 121.]
  [124. 137. 119.]]

 [[107. 119. 109.]
  [106. 118. 108.]
  [110. 122. 112.]
  ...
  [132. 152. 127.]
  [109. 120. 112.]
  [113. 124. 116.]]

 [[101. 113. 103.]
  [111. 123. 113.]
  [114. 126. 116.]
  ...
  [136. 156. 131.]
  [147. 160. 140.]
  [127. 140. 120.]]

 ...

 [[ 63.  85.  99.]
  [ 74.  96. 110.]
  [ 84. 106. 120.]
  ...
  [ 66.  72.  70.]
  [109. 102.  94.]
  [131. 124. 116.]]

 [[ 71.  77. 101.]
  [ 85.  91. 115.]
  [ 86.  92. 116.]
  ...
  [ 93.  98. 102.]
  [105. 103. 114.]
  [ 80.  78.  89.]]

 [[ 78.  84. 108.]
  [ 89.  95. 119.]
  [ 78.  84. 108.]
  ...
  [ 93.  98. 102.]
  [ 81.  79.  90.]
  [ 66.  64.  75.]]]",['electronic']
408,electronic.476.jpeg,"[[[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 ...

 [[253. 253. 253.]
  [253. 253. 253.]
  [253. 253. 253.]
  ...
  [252. 253. 247.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[253. 253. 253.]
  [253. 253. 253.]
  [253. 253. 253.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[253. 253. 253.]
  [253. 253. 253.]
  [253. 253. 253.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]]","['electronic', 'hiphop']"
409,electronic.477.jpeg,"[[[208. 202. 206.]
  [201. 195. 199.]
  [209. 203. 207.]
  ...
  [201. 191. 189.]
  [200. 190. 188.]
  [200. 190. 188.]]

 [[193. 188. 185.]
  [215. 210. 207.]
  [203. 198. 195.]
  ...
  [201. 191. 189.]
  [200. 190. 188.]
  [200. 190. 188.]]

 [[213. 209. 200.]
  [204. 200. 191.]
  [200. 196. 187.]
  ...
  [207. 197. 195.]
  [200. 190. 188.]
  [200. 190. 188.]]

 ...

 [[198. 198. 198.]
  [198. 198. 198.]
  [198. 198. 198.]
  ...
  [192.  36.  21.]
  [189.  32.  23.]
  [189.  32.  23.]]

 [[196. 195. 201.]
  [196. 195. 201.]
  [196. 195. 201.]
  ...
  [193.  35.  24.]
  [189.  37.  24.]
  [189.  37.  24.]]

 [[196. 195. 201.]
  [196. 195. 201.]
  [196. 195. 201.]
  ...
  [176.  43.  28.]
  [172.  45.  28.]
  [172.  45.  28.]]]",['electronic']
410,electronic.478.jpeg,"[[[ 34.  26.  15.]
  [161. 136. 106.]
  [166. 142. 106.]
  ...
  [ 73.  64.  57.]
  [ 76.  69.  53.]
  [ 22.  13.   4.]]

 [[ 35.  27.  16.]
  [162. 137. 107.]
  [167. 143. 107.]
  ...
  [160. 150. 123.]
  [162. 150. 136.]
  [ 32.  19.  11.]]

 [[ 30.  22.  11.]
  [157. 132. 102.]
  [162. 138. 102.]
  ...
  [159. 143. 118.]
  [161. 143. 131.]
  [ 29.  10.   4.]]

 ...

 [[181. 181. 181.]
  [203. 203. 203.]
  [198. 198. 198.]
  ...
  [193. 194. 188.]
  [122. 116. 118.]
  [ 39.  33.  35.]]

 [[ 34.  28.  30.]
  [ 42.  36.  38.]
  [ 50.  44.  46.]
  ...
  [ 24.  12.  16.]
  [ 11.   1.   0.]
  [ 19.   9.   7.]]

 [[  7.   1.   3.]
  [ 16.  10.  12.]
  [ 15.   9.  11.]
  ...
  [  5.   0.   1.]
  [ 25.  15.  13.]
  [ 43.  33.  31.]]]",['electronic']
